business_id,name,rag_text
1e__0VDUwZ2Jb6pt65NjgA,Chickie's & Pete's,"Name: Chickie's & Pete's. Categories: American (Traditional), Sports Bars, Nightlife, Restaurants, Bars. City: Drexel Hill, PA. Rating: 2.5 stars. Review Count: 172. Popularity in dataset: 1 visits."
lZFln6-wqFGEvagTe-7Kog,Viva Burrito,"Name: Viva Burrito. Categories: Food, Mexican, Ethnic Food, Specialty Food, Restaurants. City: Tucson, AZ. Rating: 3.5 stars. Review Count: 8. Popularity in dataset: 2 visits."
Xf7j8TdmcFpiThqW9UMziA,Arni's,"Name: Arni's. Categories: Salad, Italian, Sandwiches, American (Traditional), Restaurants, Pizza. City: Indianapolis, IN. Rating: 4.0 stars. Review Count: 293. Popularity in dataset: 2 visits."
xQE1fuwKCXJEBcJgSSCNbw,Urban Farmer Philadelphia,"Name: Urban Farmer Philadelphia. Categories: Steakhouses, Restaurants, American (Traditional). City: Philadelphia, PA. Rating: 4.0 stars. Review Count: 597. Popularity in dataset: 2 visits."
L-VNs3YquPGKVsXl2Ze-Yg,Peacemaker Lobster and Crab,"Name: Peacemaker Lobster and Crab. Categories: Seafood, Restaurants. City: Saint Louis, MO. Rating: 4.0 stars. Review Count: 822. Popularity in dataset: 3 visits."
PLebbMEYWV-5ggzx0c4lBQ,J's Creole Wings,"Name: J's Creole Wings. Categories: Restaurants, Chicken Wings, American (Traditional). City: New Orleans, LA. Rating: 4.5 stars. Review Count: 163. Popularity in dataset: 1 visits."
bnf_heNHK8s9RUc0prursQ,Jalapeño's Bar & Grill - Franklin,"Name: Jalapeño's Bar & Grill - Franklin. Categories: Restaurants, Mexican, Nightlife, Bars, Beer Bar. City: Boise, ID. Rating: 3.5 stars. Review Count: 119. Popularity in dataset: 1 visits."
D_WS8rM-DVygaCKbIErZ6Q,Palapa,"Name: Palapa. Categories: Restaurants, Mexican. City: Santa Barbara, CA. Rating: 4.0 stars. Review Count: 232. Popularity in dataset: 4 visits."
f_E5dlBz-78uL8tTQYNPew,Cena,"Name: Cena. Categories: Italian, Restaurants. City: Tampa, FL. Rating: 4.0 stars. Review Count: 230. Popularity in dataset: 2 visits."
T4E23iml3us2oH_OVGBr4Q,Gandhi Cuisine of India,"Name: Gandhi Cuisine of India. Categories: Food, Specialty Food, Imported Food, Indian, Ethnic Food, Restaurants, Pakistani. City: Tucson, AZ. Rating: 4.0 stars. Review Count: 194. Popularity in dataset: 4 visits."
jL3R9dm_1sLRCAdINzpJDw,Bangkok Cuisine Express,"Name: Bangkok Cuisine Express. Categories: Thai, Food, Restaurants. City: Reno, NV. Rating: 4.0 stars. Review Count: 169. Popularity in dataset: 2 visits."
1PGF-zUnu2uxHqRWo06k7Q,Toscano Ristorante,"Name: Toscano Ristorante. Categories: Restaurants, Steakhouses, Italian, Seafood. City: Bordentown, NJ. Rating: 4.5 stars. Review Count: 236. Popularity in dataset: 1 visits."
JykoUULAfF60rAp3gjlvVw,Mariscos Chihuahua,"Name: Mariscos Chihuahua. Categories: Mexican, Buffets, Restaurants, Seafood. City: Tucson, AZ. Rating: 4.5 stars. Review Count: 254. Popularity in dataset: 1 visits."
gltppHhVxJN9ETmQM6BFxg,MOD Pizza,"Name: MOD Pizza. Categories: Pizza, Fast Food, Restaurants. City: Reno, NV. Rating: 4.5 stars. Review Count: 313. Popularity in dataset: 1 visits."
izb2BG_ujl2Xl1CBm34Ufw,Your Pie - Capitol View,"Name: Your Pie - Capitol View. Categories: Restaurants, Food, Pubs, Pizza, Gelato, Bars, Nightlife, Beer Bar. City: Nashville, TN. Rating: 4.0 stars. Review Count: 34. Popularity in dataset: 1 visits."
xfY46Z-nBtX6sZQLxrdxhQ,Tommy's Cuisine,"Name: Tommy's Cuisine. Categories: Restaurants, Italian, Nightlife, Wine Bars, Bars, Cajun/Creole. City: New Orleans, LA. Rating: 4.0 stars. Review Count: 329. Popularity in dataset: 1 visits."
LW3QmxHnFLFnZN7qkVLa1Q,Twin Peaks Pizzeria,"Name: Twin Peaks Pizzeria. Categories: Restaurants, Pizza. City: Marana, AZ. Rating: 3.5 stars. Review Count: 94. Popularity in dataset: 2 visits."
66wX0e1uFiyzoFl2vLUw6Q,MTO Fresh,"Name: MTO Fresh. Categories: Breakfast & Brunch, Restaurants, Mediterranean, Burgers, Falafel. City: Reno, NV. Rating: 4.0 stars. Review Count: 106. Popularity in dataset: 1 visits."
zj6wDLKIl4rrHcAWgb6oqw,Three Birds Tavern,"Name: Three Birds Tavern. Categories: American (Traditional), British, Restaurants. City: St. Petersburg, FL. Rating: 3.5 stars. Review Count: 407. Popularity in dataset: 1 visits."
JjmmSW_QQh2Db4fuIEMATA,Persona Pizzeria,"Name: Persona Pizzeria. Categories: Food, Italian, Pizza, Fast Food, Gelato, Chicken Wings, Sandwiches, Salad, Restaurants. City: Santa Barbara, CA. Rating: 4.0 stars. Review Count: 624. Popularity in dataset: 3 visits."
IBIp-yVFl2PxYS-rgc19Yg,Independence Visitor Center,"Name: Independence Visitor Center. Categories: Breakfast & Brunch, Landmarks & Historical Buildings, Hotels & Travel, Local Flavor, Museums, Public Services & Government, Restaurants, Travel Services, Arts & Entertainment, Ticket Sales, Visitor Centers. City: Philadelphia, PA. Rating: 4.5 stars. Review Count: 141. Popularity in dataset: 1 visits."
RPYLBAg_J_ew03yOo3C7JA,Suki Sushi,"Name: Suki Sushi. Categories: Restaurants, Sushi Bars, Japanese, Asian Fusion. City: Brentwood, TN. Rating: 4.0 stars. Review Count: 139. Popularity in dataset: 2 visits."
DLTwr11KNMA1hEN7OrkY2A,Mac's Fish and Chip Shop,"Name: Mac's Fish and Chip Shop. Categories: Seafood, Restaurants, Fish & Chips, British. City: Santa Barbara, CA. Rating: 3.5 stars. Review Count: 459. Popularity in dataset: 1 visits."
n67s7eDowWHlfhVtCElxGQ,Belcampo Meat Co Restaurant,"Name: Belcampo Meat Co Restaurant. Categories: Food, Meat Shops, American (New), Burgers, Breakfast & Brunch, Specialty Food, Restaurants. City: Santa Barbara, CA. Rating: 4.0 stars. Review Count: 33. Popularity in dataset: 1 visits."
7z16CBc74GhbyqalwZrJUQ,Ting Wong Restaurant,"Name: Ting Wong Restaurant. Categories: Noodles, Asian Fusion, Restaurants, Chinese, Seafood. City: Philadelphia, PA. Rating: 4.0 stars. Review Count: 461. Popularity in dataset: 5 visits."
J1vj7-l7v4jYXxSR6ffPkA,Kyoto Japanese Restaurant,"Name: Kyoto Japanese Restaurant. Categories: Japanese, Restaurants, Sushi Bars. City: Wilmington, DE. Rating: 3.0 stars. Review Count: 51. Popularity in dataset: 2 visits."
wfjqxgLSsLtyzswzQBziSw,Panino,"Name: Panino. Categories: Restaurants, Salad, Soup, Sandwiches, Breakfast & Brunch. City: Santa Barbara, CA. Rating: 4.0 stars. Review Count: 165. Popularity in dataset: 1 visits."
H-9b7h3NAYamWPH75c5_oQ,PJ's Coffee,"Name: PJ's Coffee. Categories: Internet Cafes, Waffles, Bakeries, Food, Coffee & Tea, Juice Bars & Smoothies, Cafes, Restaurants. City: Metairie, LA. Rating: 3.0 stars. Review Count: 28. Popularity in dataset: 2 visits."
37kXjpz32vEZaZr6o0Zi0Q,L'Angolo Blue,"Name: L'Angolo Blue. Categories: Italian, Restaurants. City: Blue Bell, PA. Rating: 3.0 stars. Review Count: 36. Popularity in dataset: 1 visits."
XbLXmPpikzyij7Z_K7RNEw,Zapata's Mexican Bar & Grill,"Name: Zapata's Mexican Bar & Grill. Categories: Bars, Mexican, Restaurants, Nightlife. City: Oldsmar, FL. Rating: 3.5 stars. Review Count: 94. Popularity in dataset: 1 visits."
wxJwNCV2oC5Tnan8rzi9iw,Zest! Exciting Food Creations,"Name: Zest! Exciting Food Creations. Categories: Local Flavor, Cocktail Bars, Nightlife, Breakfast & Brunch, Restaurants, Food, American (New), Bars, Beer, Wine & Spirits. City: Indianapolis, IN. Rating: 4.0 stars. Review Count: 267. Popularity in dataset: 4 visits."
GjpMXrlTWpADpyUR1WByNA,Coffee Cartel,"Name: Coffee Cartel. Categories: Coffee & Tea, Nightlife, Breakfast & Brunch, Food, Restaurants. City: Saint Louis, MO. Rating: 3.0 stars. Review Count: 289. Popularity in dataset: 10 visits."
4jkH3istYst8zxLxb-QVmg,La Parrilla Suiza,"Name: La Parrilla Suiza. Categories: Mexican, Restaurants. City: Tucson, AZ. Rating: 3.0 stars. Review Count: 340. Popularity in dataset: 3 visits."
eQG5bKz5S4F0jG8mMw7ohQ,McDonald's,"Name: McDonald's. Categories: Fast Food, Coffee & Tea, Food, Restaurants, Burgers. City: Tampa, FL. Rating: 1.0 stars. Review Count: 5. Popularity in dataset: 1 visits."
68YWxuIj8mUya0Hp0hD1_Q,Centro Bar & Kitchen,"Name: Centro Bar & Kitchen. Categories: Tapas Bars, Tapas/Small Plates, Restaurants. City: Reno, NV. Rating: 4.5 stars. Review Count: 496. Popularity in dataset: 2 visits."
C6cOQD3ELF38AeYgtfw0Dw,Nile Cafe,"Name: Nile Cafe. Categories: Vegetarian, Soul Food, Vegan, Restaurants. City: Philadelphia, PA. Rating: 4.5 stars. Review Count: 83. Popularity in dataset: 1 visits."
3euS__1BAL3ETiIuecS6ZQ,Theo's Neighborhood Pizza,"Name: Theo's Neighborhood Pizza. Categories: Pizza, Restaurants, Sandwiches, Salad. City: New Orleans, LA. Rating: 3.5 stars. Review Count: 107. Popularity in dataset: 2 visits."
sKM3UTYiqYUSZwqNi_He9A,Llywelyn's Pub,"Name: Llywelyn's Pub. Categories: Beer, Wine & Spirits, Restaurants, American (Traditional), Irish, Pubs, Nightlife, Food, Irish Pub, Bars, Breakfast & Brunch. City: Webster Groves, MO. Rating: 3.0 stars. Review Count: 69. Popularity in dataset: 2 visits."
5K9oTIa83359gJKHyFPcJQ,Kimcheese,"Name: Kimcheese. Categories: Asian Fusion, Fast Food, Burgers, Mexican, American (Traditional), Restaurants, Korean. City: Chesterfield, MO. Rating: 4.5 stars. Review Count: 393. Popularity in dataset: 6 visits."
5eayf0Y0TY1ufCWXAk_a3Q,Baja Burrito,"Name: Baja Burrito. Categories: Mexican, Restaurants. City: Nashville, TN. Rating: 4.5 stars. Review Count: 459. Popularity in dataset: 2 visits."
Y8c1vr5jTvS9c3xLqHssqw,Jad's Pizza,"Name: Jad's Pizza. Categories: Burgers, Restaurants, Chicken Wings, Pizza. City: Downingtown, PA. Rating: 4.5 stars. Review Count: 43. Popularity in dataset: 1 visits."
gkFi3xoDAtWSyJ3v8H5Atg,El Chapo Taco,"Name: El Chapo Taco. Categories: Restaurants, Mexican. City: Gulfport, FL. Rating: 4.0 stars. Review Count: 73. Popularity in dataset: 1 visits."
Gpk7rBco0FltvQp9slsvBw,Chick-fil-A,"Name: Chick-fil-A. Categories: Breakfast & Brunch, Restaurants, Fast Food, Caterers, Convenience Stores, Chicken Shop, Event Planning & Services, Food. City: Franklin, TN. Rating: 3.5 stars. Review Count: 36. Popularity in dataset: 1 visits."
BjneVRycy6ffH0nxQS7KSw,Cracker Barrel Old Country Store,"Name: Cracker Barrel Old Country Store. Categories: Food, American (Traditional), Restaurants, Caterers, Comfort Food, Event Planning & Services, Desserts, Southern, Salad, Breakfast & Brunch. City: Wesley Chapel, FL. Rating: 3.5 stars. Review Count: 107. Popularity in dataset: 1 visits."
14QP5lOdrTAVVCDDuHIAUg,Tucson Tamale Company,"Name: Tucson Tamale Company. Categories: Restaurants, Gluten-Free, Vegetarian, Mexican. City: Tucson, AZ. Rating: 4.0 stars. Review Count: 806. Popularity in dataset: 2 visits."
BDMNPVaCErRN3xWoPagzCA,Sakana Japanese Sushi & Steak House,"Name: Sakana Japanese Sushi & Steak House. Categories: Soup, Restaurants, Steakhouses, Sushi Bars, Japanese. City: Meridian, ID. Rating: 3.0 stars. Review Count: 156. Popularity in dataset: 3 visits."
jdtPT12GXxxjfjUBOTc40A,Panera Bread,"Name: Panera Bread. Categories: Bakeries, Food, Salad, Restaurants, Cafes, Sandwiches, Soup. City: Havertown, PA. Rating: 2.5 stars. Review Count: 72. Popularity in dataset: 1 visits."
LsnqomcJnEuA3ZAXYU7yUg,Zapata's Mexican Restaurant,"Name: Zapata's Mexican Restaurant. Categories: Mexican, Restaurants. City: Collinsville, IL. Rating: 2.5 stars. Review Count: 95. Popularity in dataset: 1 visits."
FAmVbvlu58BbpVuJlAUuVw,Sam's Sports Grill,"Name: Sam's Sports Grill. Categories: Venues & Event Spaces, Barbeque, Pizza, American (Traditional), Nightlife, Seafood, Gluten-Free, American (New), Sports Bars, Event Planning & Services, Bars, Restaurants, Sandwiches. City: Old Hickory, TN. Rating: 3.5 stars. Review Count: 145. Popularity in dataset: 3 visits."
duy3X-KS6Xw2Ohu0iDd4dw,Zac's Hamburgers,"Name: Zac's Hamburgers. Categories: Restaurants, Burgers. City: Havertown, PA. Rating: 3.5 stars. Review Count: 27. Popularity in dataset: 1 visits."
5yjHCLzwHgjKNNHgAaUC8Q,Buffalo Wild Wings,"Name: Buffalo Wild Wings. Categories: American (Traditional), Chicken Wings, Sports Bars, Nightlife, Bars, Restaurants. City: Tucson, AZ. Rating: 2.0 stars. Review Count: 134. Popularity in dataset: 1 visits."
waV7CZw241FjHzOFKh2Juw,Chick-fil-A,"Name: Chick-fil-A. Categories: Chicken Wings, Restaurants, Caterers, Event Planning & Services, Fast Food, Chicken Shop. City: Exton, PA. Rating: 3.5 stars. Review Count: 31. Popularity in dataset: 1 visits."
EfXTQPiVBym_2KoG7-XeSw,Banh Mi So 1,"Name: Banh Mi So 1. Categories: Vietnamese, Restaurants. City: Saint Louis, MO. Rating: 4.0 stars. Review Count: 253. Popularity in dataset: 3 visits."
LtLbT776NOAjva1ttA2h3w,The QUICK FIXX,"Name: The QUICK FIXX. Categories: Restaurants, Pizza, Vegetarian, Salad, Italian. City: Philadelphia, PA. Rating: 4.0 stars. Review Count: 324. Popularity in dataset: 3 visits."
LaEnUeazBtFdu8_IJlH97w,Carlucci's Grill Yardley,"Name: Carlucci's Grill Yardley. Categories: Restaurants, Italian. City: Yardley, PA. Rating: 4.5 stars. Review Count: 434. Popularity in dataset: 3 visits."
tkJfrKAurn7tI6gkAEijMg,FoxGardin Family Kitchen,"Name: FoxGardin Family Kitchen. Categories: Restaurants, Gastropubs, American (New). City: Fishers, IN. Rating: 3.5 stars. Review Count: 115. Popularity in dataset: 2 visits."
ubpRV4rohBozNn3CB2BrDA,Capital Tacos,"Name: Capital Tacos. Categories: Tex-Mex, Restaurants, Mexican, Tacos. City: Brandon, FL. Rating: 4.0 stars. Review Count: 340. Popularity in dataset: 2 visits."
uLM1kVK3-gYuUYkgnCoTyw,Addie's,"Name: Addie's. Categories: Burgers, American (New), Breakfast & Brunch, Restaurants, Food, Coffee & Tea. City: Boise, ID. Rating: 3.0 stars. Review Count: 133. Popularity in dataset: 1 visits."
TzqkyPTnK7dtHxnvgyn_4Q,Pipo's Restaurant,"Name: Pipo's Restaurant. Categories: Breakfast & Brunch, Restaurants, Sandwiches, Cuban, Food. City: Tampa, FL. Rating: 4.0 stars. Review Count: 94. Popularity in dataset: 1 visits."
cyqCxrR-KDTMQUmGW91S2w,Rockin Gators Bar & Grill,"Name: Rockin Gators Bar & Grill. Categories: Bars, Nightlife, Sports Bars, Restaurants. City: Saint Louis, MO. Rating: 3.0 stars. Review Count: 5. Popularity in dataset: 1 visits."
BVv3JFBNRQW3pX9cTZizkQ,Salvo's Seafood & Deli,"Name: Salvo's Seafood & Deli. Categories: Food, Caterers, Specialty Food, Seafood, Delis, Restaurants, Seafood Markets, Event Planning & Services. City: Belle Chasse, LA. Rating: 4.0 stars. Review Count: 258. Popularity in dataset: 2 visits."
KuAaIZIACr2uMSK1UDtueg,East Park Donuts & Coffee,"Name: East Park Donuts & Coffee. Categories: Coffee & Tea, Donuts, Food, Cafes, Restaurants. City: Nashville, TN. Rating: 4.5 stars. Review Count: 130. Popularity in dataset: 2 visits."
DkVFvHGyNBGuPMzI9Zdt1A,Dat Dog,"Name: Dat Dog. Categories: Comfort Food, American (New), Fast Food, Hot Dogs, American (Traditional), Restaurants. City: New Orleans, LA. Rating: 4.0 stars. Review Count: 598. Popularity in dataset: 2 visits."
irxL5OGMLI9Ws2w79qkmNw,Applebee's Grill + Bar,"Name: Applebee's Grill + Bar. Categories: Chicken Wings, Burgers, Nightlife, Bars, Sports Bars, Restaurants, Steakhouses, American (Traditional). City: Avon, IN. Rating: 3.0 stars. Review Count: 37. Popularity in dataset: 1 visits."
zjqh_qoBS1BWVSbC51BNjw,Piccola Italia Bistro,"Name: Piccola Italia Bistro. Categories: Italian, Pasta Shops, Cooking Classes, Restaurants, Specialty Food, Arts & Crafts, Food, Shopping. City: Tampa, FL. Rating: 4.5 stars. Review Count: 289. Popularity in dataset: 1 visits."
ksIxYQ7hlBbGu9Mw8vpRZQ,Isaac Newton's Fun Food & Drink,"Name: Isaac Newton's Fun Food & Drink. Categories: Bars, American (Traditional), Restaurants, Nightlife, Pubs, American (New). City: Newtown, PA. Rating: 3.5 stars. Review Count: 376. Popularity in dataset: 3 visits."
9M3LdNG_QKTNOcqcUA5C3Q,Robin Hood Restaurant,"Name: Robin Hood Restaurant. Categories: Sandwiches, Event Planning & Services, Burgers, Caterers, Restaurants, Diners, Breakfast & Brunch, American (Traditional), Comfort Food. City: Southampton, PA. Rating: 3.0 stars. Review Count: 67. Popularity in dataset: 1 visits."
hp9h_Cq-W0ki7JMArSvYSQ,Jack's London Grill,"Name: Jack's London Grill. Categories: British, Restaurants, Food. City: St Petersburg, FL. Rating: 4.5 stars. Review Count: 465. Popularity in dataset: 1 visits."
9DEHXZfOO1kY_be0nRK-ng,Philly Steak & Gyro,"Name: Philly Steak & Gyro. Categories: Mediterranean, Sandwiches, Restaurants, Delis, Steakhouses, Greek, American (Traditional). City: Philadelphia, PA. Rating: 2.5 stars. Review Count: 57. Popularity in dataset: 1 visits."
QM-PT8u_miuQ9bjNNs8V-Q,Maritana,"Name: Maritana. Categories: Lounges, Nightlife, Restaurants, Beauty & Spas, Seafood, Mediterranean, Day Spas, American (New), Hot Pot, Tapas/Small Plates, Bars. City: St. Pete Beach, FL. Rating: 4.5 stars. Review Count: 181. Popularity in dataset: 2 visits."
PXlZrZtysVnY3IjWbNUCTA,West Broad Street Luncheonette,"Name: West Broad Street Luncheonette. Categories: Diners, American (Traditional), Restaurants. City: Palmyra, NJ. Rating: 3.5 stars. Review Count: 8. Popularity in dataset: 1 visits."
BTblqXsOHMXjcgcYkdzuqg,47 Scott,"Name: 47 Scott. Categories: Restaurants, Nightlife, Breakfast & Brunch, American (Traditional), Comfort Food, Bars, American (New), Cocktail Bars, Gastropubs. City: Tucson, AZ. Rating: 4.0 stars. Review Count: 449. Popularity in dataset: 4 visits."
g-YOzV9YIPmo6vZBHQuuUg,Bakersfield,"Name: Bakersfield. Categories: Restaurants, Sandwiches, Bars, Nightlife, Tex-Mex, Tacos, Mexican. City: Nashville, TN. Rating: 4.5 stars. Review Count: 1215. Popularity in dataset: 9 visits."
oY7Ys1bgymDCpv_y055y8w,Bagels Plus,"Name: Bagels Plus. Categories: Bagels, Restaurants, Food. City: Tampa, FL. Rating: 4.5 stars. Review Count: 243. Popularity in dataset: 2 visits."
V4WIP6XR8cF-vj2GpwhDhw,Popeyes Louisiana Kitchen,"Name: Popeyes Louisiana Kitchen. Categories: Restaurants, Southern, Fast Food, American (New), Chicken Wings, American (Traditional). City: Sparks, NV. Rating: 2.5 stars. Review Count: 149. Popularity in dataset: 1 visits."
Z72KDGgmPZV7Aii1L8Mxtw,Murdoch Perk,"Name: Murdoch Perk. Categories: Desserts, Restaurants, Coffee & Tea, Food, Breakfast & Brunch. City: Saint Louis, MO. Rating: 3.5 stars. Review Count: 41. Popularity in dataset: 1 visits."
fOi_Iv5S_Dr64f7GBjcovw,Boston Market,"Name: Boston Market. Categories: Comfort Food, American (Traditional), Caterers, Event Planning & Services, Restaurants, Chicken Shop, Sandwiches. City: Indianapolis, IN. Rating: 2.0 stars. Review Count: 13. Popularity in dataset: 1 visits."
Nlv3hS3F1nBaet87Vccapg,Hong Kong Pearl Restaurant,"Name: Hong Kong Pearl Restaurant. Categories: Chinese, Restaurants, Noodles, Seafood. City: Levittown, PA. Rating: 3.0 stars. Review Count: 95. Popularity in dataset: 1 visits."
NvhkQC5EkPhVCXXTB8ueDQ,Fado,"Name: Fado. Categories: Portuguese, Restaurants. City: St. Petersburg, FL. Rating: 4.0 stars. Review Count: 57. Popularity in dataset: 1 visits."
z8RRZNpjuP2rcHP1VdqUNw,Napa Sonoma Grocery Company,"Name: Napa Sonoma Grocery Company. Categories: Specialty Food, Wine Bars, Sports Bars, Grocery, American (New), Nightlife, Restaurants, Bars, Diners, American (Traditional), Food, Breakfast & Brunch. City: Reno, NV. Rating: 4.0 stars. Review Count: 252. Popularity in dataset: 2 visits."
syZwSaIJ-Hh6mQAu9JRVnQ,Panera Bread,"Name: Panera Bread. Categories: Soup, Food, Breakfast & Brunch, Sandwiches, Salad, Restaurants, Bagels. City: Tampa, FL. Rating: 3.0 stars. Review Count: 119. Popularity in dataset: 1 visits."
PdB6d0mf0WvG6EkLiF88gw,Have-A-Burger,"Name: Have-A-Burger. Categories: Sandwiches, American (Traditional), Fast Food, Burgers, Restaurants. City: Havertown, PA. Rating: 4.0 stars. Review Count: 59. Popularity in dataset: 1 visits."
19M-U99uz7UDnJWhgET7TQ,Boardwalk,"Name: Boardwalk. Categories: Burgers, American (Traditional), Halal, Restaurants. City: Edmonton, AB. Rating: 4.0 stars. Review Count: 20. Popularity in dataset: 1 visits."
6-cxfuwufT4vhxGyjSO8fA,Empire NY Pizza,"Name: Empire NY Pizza. Categories: Pizza, Restaurants, Food. City: Tampa, FL. Rating: 1.5 stars. Review Count: 18. Popularity in dataset: 1 visits."
h-cUfr_s3U7XP2DpPkoJqg,Saudia Shuler's Country Cookin',"Name: Saudia Shuler's Country Cookin'. Categories: Soul Food, Restaurants. City: Philadelphia, PA. Rating: 3.5 stars. Review Count: 178. Popularity in dataset: 1 visits."
mtpbu6J2Jg7RkmTSEEXtFQ,Miller's Ale House,"Name: Miller's Ale House. Categories: Seafood, Sports Bars, Bars, Restaurants, Nightlife, American (Traditional), American (New). City: Tampa, FL. Rating: 4.0 stars. Review Count: 173. Popularity in dataset: 1 visits."
7Qi2oZY5vgCcQb3g6iNeyw,Bynum's Steakhouse,"Name: Bynum's Steakhouse. Categories: Nightlife, Restaurants, Wine Bars, Bars, Steakhouses. City: Indianapolis, IN. Rating: 3.5 stars. Review Count: 157. Popularity in dataset: 2 visits."
96W0AFA2zNXf7WIpMyT6_g,Hunan Peking,"Name: Hunan Peking. Categories: Chinese, Restaurants. City: Saint Louis, MO. Rating: 4.0 stars. Review Count: 51. Popularity in dataset: 1 visits."
dN7AMKUhwTa4Kk0bdMRPgA,Cafe Abyssinia,"Name: Cafe Abyssinia. Categories: Cafes, Restaurants, Ethiopian, Vegetarian. City: New Orleans, LA. Rating: 4.0 stars. Review Count: 286. Popularity in dataset: 3 visits."
e1WJ1qcgF2TBkoYzopeTgQ,Adolfo's,"Name: Adolfo's. Categories: Restaurants, Seafood, Italian. City: New Orleans, LA. Rating: 4.0 stars. Review Count: 863. Popularity in dataset: 4 visits."
TKzt7jlAgLRJe4vzQje1bA,Portland Brew,"Name: Portland Brew. Categories: Sandwiches, Coffee & Tea, Bagels, Food, Restaurants. City: Nashville, TN. Rating: 3.5 stars. Review Count: 148. Popularity in dataset: 1 visits."
_PPUbawFEpU6S28hieLMEQ,Cajun Persuasion Seafood Market & Poboys,"Name: Cajun Persuasion Seafood Market & Poboys. Categories: Cheesesteaks, Restaurants, Cajun/Creole, Food, Food Delivery Services, Seafood. City: Metairie, LA. Rating: 4.0 stars. Review Count: 247. Popularity in dataset: 1 visits."
K1h1Cwy1VSGdjKuw-GM9Iw,Matcha Cafe Maiko,"Name: Matcha Cafe Maiko. Categories: Cafes, Food, Desserts, Coffee & Tea, Shaved Ice, Restaurants, Japanese, Ice Cream & Frozen Yogurt. City: Philadelphia, PA. Rating: 4.0 stars. Review Count: 46. Popularity in dataset: 1 visits."
bxn-Q2gHLttkUDP9Q4tKbQ,Mekenita Mexican Grille,"Name: Mekenita Mexican Grille. Categories: Mexican, Restaurants. City: Lutz, FL. Rating: 4.0 stars. Review Count: 163. Popularity in dataset: 1 visits."
NHUEUVm5VfkbBwGrXOtitw,Brian's Place,"Name: Brian's Place. Categories: Spanish, Steakhouses, Italian, Restaurants, Seafood. City: Hernando Beach, FL. Rating: 4.0 stars. Review Count: 229. Popularity in dataset: 2 visits."
8sfP7UGnmDowDQymGhNxhA,The Stables of Yellow House,"Name: The Stables of Yellow House. Categories: American (New), Wine Bars, Caterers, Nightlife, Bars, Beer Bar, Restaurants, Event Planning & Services, Seafood, Sandwiches. City: Thornton, PA. Rating: 3.5 stars. Review Count: 70. Popularity in dataset: 1 visits."
HOqSG9ny_HyLVolZGh62fg,World Of Beer,"Name: World Of Beer. Categories: Pubs, Food, Restaurants, Breweries, American (Traditional), Gastropubs, Bars, Music Venues, Nightlife, Arts & Entertainment. City: St Petersburg, FL. Rating: 3.5 stars. Review Count: 43. Popularity in dataset: 3 visits."
G6EjPHf4DZNOiwGWT5Td5g,Sawatdee Thai Cuisine,"Name: Sawatdee Thai Cuisine. Categories: Restaurants, Thai, Noodles, Soup. City: Tampa, FL. Rating: 4.0 stars. Review Count: 157. Popularity in dataset: 3 visits."
i-clumHx1gMhf5B8MROyHA,Falafel Bar,"Name: Falafel Bar. Categories: Falafel, Restaurants, Middle Eastern, Mediterranean, Vegetarian. City: Philadelphia, PA. Rating: 3.5 stars. Review Count: 60. Popularity in dataset: 1 visits."
YSJ2WaubNxMCnlNsZfIQbQ,Locale BBQ Post,"Name: Locale BBQ Post. Categories: Barbeque, Chicken Wings, Sandwiches, Salad, Event Planning & Services, Caterers, Party & Event Planning, Restaurants. City: Wilmington, DE. Rating: 4.0 stars. Review Count: 59. Popularity in dataset: 1 visits."
-fJPJP7iOd1ukDNqTSINIg,Riccobono’s Panola St. Cafe,"Name: Riccobono’s Panola St. Cafe. Categories: Burgers, Food, Coffee & Tea, Restaurants, Breakfast & Brunch, Cafes, Salad. City: New Orleans, LA. Rating: 4.0 stars. Review Count: 217. Popularity in dataset: 1 visits."
CcUgFbaMhgoKJ1T42Pk9JQ,320 Market Café Swarthmore,"Name: 320 Market Café Swarthmore. Categories: Salad, Restaurants, Grocery, Bakeries, Food, Delis, Sandwiches. City: Swarthmore, PA. Rating: 4.0 stars. Review Count: 78. Popularity in dataset: 3 visits."
Z8Ogntx3BWTvzxOFJnL5xA,Concetta's Italian Restaurant,"Name: Concetta's Italian Restaurant. Categories: Italian, Restaurants. City: Saint Charles, MO. Rating: 3.0 stars. Review Count: 68. Popularity in dataset: 1 visits."
UR9dzGGVfcJhHt_mG3bTRA,Marcello's Restaurant & Wine Bar,"Name: Marcello's Restaurant & Wine Bar. Categories: Nightlife, Italian, Cajun/Creole, Bars, Restaurants, Wine Bars. City: New Orleans, LA. Rating: 4.5 stars. Review Count: 396. Popularity in dataset: 3 visits."
W__1UqXnLwOKCkH4rVJacg,Dolan's Bar & Grill,"Name: Dolan's Bar & Grill. Categories: Delis, Pool Halls, Nightlife, Restaurants, Bars, Karaoke, American (Traditional), Sports Bars. City: Franklin, TN. Rating: 4.0 stars. Review Count: 17. Popularity in dataset: 1 visits."
Lb5Gi0VnxwtFXk3sMTSMcQ,Fresh Thymes,"Name: Fresh Thymes. Categories: Restaurants, Breakfast & Brunch. City: Wilmington, DE. Rating: 4.5 stars. Review Count: 75. Popularity in dataset: 1 visits."
